id,order_id,menu_id,price_level_id,ordered_menu_id,order_check_id,modifier_adjective_id,cancelled_order_id,seat_number,quantity,price,original_price,item_discount,check_discount,discount,tax,tax_exempt,taxable_price,unit_price,for_kitchen_display,time_sent,index,is_printed,cost,note,is_held,name,receipt_name,kitchen_name,employee_log_id,menu_description,time_bumped,tax_id,is_checked,kds_last_update,is_taxed_removed,no_tax_price,refunded_qty,created_on,modified_on,item_gross_total,item_original_wo_vat,item_discount_main,item_discount_adj,vatable_original,vatable_sales_discounted,vatable_amount,vatable_sub_total,vat_exempt_sales,vat_exempt_sales_discounted,vat_exempt_amount,vat_exempt_sub_total,non_vatable_exempt_sales,non_vatable_sub_total,zero_rated_value,zero_rated_sub_total,sub_total,is_cancelled,reason,is_removed_queueing,guest_count
0000323491,0000019036,00000117,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:32:27,23,1,0.0000,NULL,0,"Citrus Burst Pepper Samgyupsal",P4,"Citrus Burst Pepper Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:32:27","2025-07-01 12:32:27",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323492,0000019036,00000118,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:32:27,24,1,0.0000,NULL,0,"Hyangcho Samgyupsal",P5,"Hyangcho Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:32:27","2025-07-01 12:32:27",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323493,0000019036,00000124,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:32:27,25,1,0.0000,NULL,0,Woosamgyup,B1,Woosamgyup,292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:32:27","2025-07-01 12:32:27",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323494,0000019036,00000125,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:32:27,26,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:32:27","2025-07-01 12:32:27",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323495,0000019036,00000126,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:32:27,27,1,0.0000,NULL,0,"Asian Gochu Woosamgyup",B3,"Asian Gochu Woosamgyup",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:32:27","2025-07-01 12:32:27",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323481,0000019039,00000046,001,NULL,0000019044,NULL,NULL,1,2.0000,898.0000,449.0000,0.0000,0.0000,0.0000,96.2143,0.0000,801.7857,449.0000,1,12:24:09,1,1,0.0000,NULL,0,"Classic Feast","Classic Feast","Classic Feast",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:24:09","2025-07-01 12:24:10",898.0000,801.7857,0.0000,0.0000,898.0000,801.7857,96.2143,898.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,898.0000,0,,0,1
0000323482,0000019039,00000114,001,NULL,0000019044,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:24:10,2,1,0.0000,NULL,0,"Plain Samgyupsal",P1,"Plain Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:24:09","2025-07-01 12:24:10",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323483,0000019039,00000115,001,NULL,0000019044,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:24:10,3,1,0.0000,NULL,0,"Kajun Bulmat Samgyupsal",P2,"Kajun Bulmat Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:24:09","2025-07-01 12:24:10",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323484,0000019039,00000116,001,NULL,0000019044,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:24:10,4,1,0.0000,NULL,0,"Yangyeom Samgyupsal",P3,"Yangyeom Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:24:09","2025-07-01 12:24:10",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323485,0000019039,00000117,001,NULL,0000019044,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:24:10,5,1,0.0000,NULL,0,"Citrus Burst Pepper Samgyupsal",P4,"Citrus Burst Pepper Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:24:09","2025-07-01 12:24:10",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323486,0000019039,00000118,001,NULL,0000019044,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:24:10,6,1,0.0000,NULL,0,"Hyangcho Samgyupsal",P5,"Hyangcho Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:24:09","2025-07-01 12:24:10",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323487,0000019039,00000076,001,NULL,0000019044,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:24:10,7,1,0.0000,NULL,0,"Egg Souffle","Egg Souffle","Egg Souffle",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:24:09","2025-07-01 12:24:10",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323477,0000019038,00000116,001,NULL,0000019043,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:23:49,4,1,0.0000,NULL,0,"Yangyeom Samgyupsal",P3,"Yangyeom Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:23:49","2025-07-01 12:23:49",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323478,0000019038,00000117,001,NULL,0000019043,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:23:49,5,1,0.0000,NULL,0,"Citrus Burst Pepper Samgyupsal",P4,"Citrus Burst Pepper Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:23:49","2025-07-01 12:23:49",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323479,0000019038,00000118,001,NULL,0000019043,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:23:49,6,1,0.0000,NULL,0,"Hyangcho Samgyupsal",P5,"Hyangcho Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:23:49","2025-07-01 12:23:49",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323480,0000019038,00000076,001,NULL,0000019043,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:23:49,7,1,0.0000,NULL,0,"Egg Souffle","Egg Souffle","Egg Souffle",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:23:49","2025-07-01 12:23:49",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323474,0000019038,00000046,001,NULL,0000019043,NULL,NULL,1,3.0000,1347.0000,449.0000,0.0000,0.0000,0.0000,144.3214,0.0000,1202.6786,449.0000,1,12:23:49,1,1,0.0000,NULL,0,"Classic Feast","Classic Feast","Classic Feast",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:23:48","2025-07-01 12:23:49",1347.0000,1202.6786,0.0000,0.0000,1347.0000,1202.6786,144.3214,1347.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1347.0000,0,,0,1
0000323475,0000019038,00000114,001,NULL,0000019043,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:23:49,2,1,0.0000,NULL,0,"Plain Samgyupsal",P1,"Plain Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:23:48","2025-07-01 12:23:49",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323476,0000019038,00000115,001,NULL,0000019043,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:23:49,3,1,0.0000,NULL,0,"Kajun Bulmat Samgyupsal",P2,"Kajun Bulmat Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:23:48","2025-07-01 12:23:49",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323468,0000019037,00000114,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:16:01,8,1,0.0000,NULL,0,"Plain Samgyupsal",P1,"Plain Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:16:01","2025-07-01 12:16:01",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323469,0000019037,00000115,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:16:01,9,1,0.0000,NULL,0,"Kajun Bulmat Samgyupsal",P2,"Kajun Bulmat Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:16:01","2025-07-01 12:16:02",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323470,0000019037,00000116,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:16:01,10,1,0.0000,NULL,0,"Yangyeom Samgyupsal",P3,"Yangyeom Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:16:01","2025-07-01 12:16:02",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323471,0000019037,00000117,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:16:02,11,1,0.0000,NULL,0,"Citrus Burst Pepper Samgyupsal",P4,"Citrus Burst Pepper Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:16:01","2025-07-01 12:16:02",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323472,0000019037,00000118,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:16:02,12,1,0.0000,NULL,0,"Hyangcho Samgyupsal",P5,"Hyangcho Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:16:01","2025-07-01 12:16:02",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323473,0000019037,00000076,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:16:02,13,1,0.0000,NULL,0,"Egg Souffle","Egg Souffle","Egg Souffle",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:16:01","2025-07-01 12:16:02",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323460,0000019036,00000114,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:17,12,1,0.0000,NULL,0,"Plain Samgyupsal",P1,"Plain Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:17","2025-07-01 12:11:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323461,0000019036,00000115,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:17,13,1,0.0000,NULL,0,"Kajun Bulmat Samgyupsal",P2,"Kajun Bulmat Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:17","2025-07-01 12:11:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323462,0000019036,00000116,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:17,14,1,0.0000,NULL,0,"Yangyeom Samgyupsal",P3,"Yangyeom Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:17","2025-07-01 12:11:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323463,0000019036,00000117,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:17,15,1,0.0000,NULL,0,"Citrus Burst Pepper Samgyupsal",P4,"Citrus Burst Pepper Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:17","2025-07-01 12:11:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323464,0000019036,00000118,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:17,16,1,0.0000,NULL,0,"Hyangcho Samgyupsal",P5,"Hyangcho Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:17","2025-07-01 12:11:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323465,0000019036,00000124,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:17,17,1,0.0000,NULL,0,Woosamgyup,B1,Woosamgyup,292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:17","2025-07-01 12:11:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323466,0000019036,00000125,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:17,18,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:17","2025-07-01 12:11:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323467,0000019036,00000126,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:17,19,1,0.0000,NULL,0,"Asian Gochu Woosamgyup",B3,"Asian Gochu Woosamgyup",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:17","2025-07-01 12:11:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323453,0000019037,00000046,001,NULL,0000019042,NULL,NULL,1,3.0000,1347.0000,449.0000,0.0000,0.0000,0.0000,144.3214,0.0000,1202.6786,449.0000,1,12:11:06,1,1,0.0000,NULL,0,"Classic Feast","Classic Feast","Classic Feast",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:06","2025-07-01 12:11:06",1347.0000,1202.6786,0.0000,0.0000,1347.0000,1202.6786,144.3214,1347.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1347.0000,0,,0,1
0000323454,0000019037,00000114,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:06,2,1,0.0000,NULL,0,"Plain Samgyupsal",P1,"Plain Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:06","2025-07-01 12:11:06",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323455,0000019037,00000115,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:06,3,1,0.0000,NULL,0,"Kajun Bulmat Samgyupsal",P2,"Kajun Bulmat Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:06","2025-07-01 12:11:06",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323456,0000019037,00000116,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:06,4,1,0.0000,NULL,0,"Yangyeom Samgyupsal",P3,"Yangyeom Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:06","2025-07-01 12:11:06",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323457,0000019037,00000117,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:06,5,1,0.0000,NULL,0,"Citrus Burst Pepper Samgyupsal",P4,"Citrus Burst Pepper Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:06","2025-07-01 12:11:06",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323458,0000019037,00000118,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:06,6,1,0.0000,NULL,0,"Hyangcho Samgyupsal",P5,"Hyangcho Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:06","2025-07-01 12:11:06",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323459,0000019037,00000076,001,NULL,0000019042,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:11:06,7,1,0.0000,NULL,0,"Egg Souffle","Egg Souffle","Egg Souffle",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:11:06","2025-07-01 12:11:06",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323451,0000019035,00000115,001,NULL,0000019040,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:09:08,11,1,0.0000,NULL,0,"Kajun Bulmat Samgyupsal",P2,"Kajun Bulmat Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:09:08","2025-07-01 12:09:08",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323452,0000019035,00000116,001,NULL,0000019040,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,12:09:08,12,1,0.0000,NULL,0,"Yangyeom Samgyupsal",P3,"Yangyeom Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 12:09:08","2025-07-01 12:09:08",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323450,0000019036,00000076,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,11:50:26,11,1,0.0000,NULL,0,"Egg Souffle","Egg Souffle","Egg Souffle",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 11:50:26","2025-07-01 11:50:26",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323444,0000019036,00000117,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,11:45:50,5,1,0.0000,NULL,0,"Citrus Burst Pepper Samgyupsal",P4,"Citrus Burst Pepper Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 11:45:50","2025-07-01 11:45:50",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323445,0000019036,00000118,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,11:45:50,6,1,0.0000,NULL,0,"Hyangcho Samgyupsal",P5,"Hyangcho Samgyupsal",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 11:45:50","2025-07-01 11:45:50",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323446,0000019036,00000125,001,NULL,0000019041,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,11:45:50,7,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",292,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-07-01 11:45:50","2025-07-01 11:45:50",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
