id,table_name,primary_id,desc,date_created,session_id,terminal_session_id,created_on,modified_on
70825,order_checks,18673,Receipt,"2025-06-24 18:59:15",267,268,"2025-06-24 18:59:15","2025-06-24 18:59:15"
70824,order_checks,18683,Receipt,"2025-06-24 18:57:39",267,268,"2025-06-24 18:57:39","2025-06-24 18:57:39"
70823,order_checks,18679,Receipt,"2025-06-24 18:56:20",267,268,"2025-06-24 18:56:20","2025-06-24 18:56:20"
70822,order_checks,18680,Receipt,"2025-06-24 18:56:10",267,268,"2025-06-24 18:56:10","2025-06-24 18:56:10"
70821,order_checks,18677,Receipt,"2025-06-24 18:55:57",267,268,"2025-06-24 18:55:57","2025-06-24 18:55:57"
70820,order_checks,18668,Receipt,"2025-06-24 18:54:14",267,268,"2025-06-24 18:54:14","2025-06-24 18:54:14"
70819,order_checks,18676,Receipt,"2025-06-24 18:53:48",267,268,"2025-06-24 18:53:48","2025-06-24 18:53:48"
70818,order_checks,18678,Receipt,"2025-06-24 18:53:07",267,268,"2025-06-24 18:53:07","2025-06-24 18:53:07"
70817,order_checks,18670,Receipt,"2025-06-24 18:52:45",267,268,"2025-06-24 18:52:45","2025-06-24 18:52:45"
70816,order_checks,18682,Receipt,"2025-06-24 18:51:40",267,268,"2025-06-24 18:51:40","2025-06-24 18:51:40"
70815,order_checks,18681,Receipt,"2025-06-24 18:51:26",267,268,"2025-06-24 18:51:26","2025-06-24 18:51:26"
70814,order_checks,18671,Receipt,"2025-06-24 18:45:06",267,268,"2025-06-24 18:45:06","2025-06-24 18:45:06"
70813,order_checks,18675,Receipt,"2025-06-24 18:44:55",267,268,"2025-06-24 18:44:55","2025-06-24 18:44:55"
70812,order_checks,18680,Receipt,"2025-06-24 18:44:12",267,268,"2025-06-24 18:44:12","2025-06-24 18:44:12"
70811,order_checks,18670,Receipt,"2025-06-24 18:41:19",267,268,"2025-06-24 18:41:19","2025-06-24 18:41:19"
70810,order_checks,18674,Receipt,"2025-06-24 18:41:10",267,268,"2025-06-24 18:41:10","2025-06-24 18:41:10"
70809,order_checks,18672,Receipt,"2025-06-24 18:38:02",267,268,"2025-06-24 18:38:02","2025-06-24 18:38:02"
70808,order_checks,18679,Receipt,"2025-06-24 18:37:46",267,268,"2025-06-24 18:37:46","2025-06-24 18:37:46"
70807,order_checks,18675,Receipt,"2025-06-24 18:34:56",267,268,"2025-06-24 18:34:56","2025-06-24 18:34:56"
70806,order_checks,18678,Receipt,"2025-06-24 18:30:06",267,268,"2025-06-24 18:30:06","2025-06-24 18:30:06"
70805,order_checks,18677,Receipt,"2025-06-24 18:27:32",267,268,"2025-06-24 18:27:32","2025-06-24 18:27:32"
70804,order_checks,18676,Receipt,"2025-06-24 18:25:15",267,268,"2025-06-24 18:25:15","2025-06-24 18:25:15"
70803,order_checks,18672,Receipt,"2025-06-24 18:19:24",267,268,"2025-06-24 18:19:24","2025-06-24 18:19:24"
70802,order_checks,18671,Receipt,"2025-06-24 18:19:12",267,268,"2025-06-24 18:19:12","2025-06-24 18:19:12"
70801,order_checks,18665,Receipt,"2025-06-24 18:15:58",267,268,"2025-06-24 18:15:58","2025-06-24 18:15:58"
70800,order_checks,18675,Receipt,"2025-06-24 18:12:20",267,268,"2025-06-24 18:12:20","2025-06-24 18:12:20"
70799,order_checks,18664,Receipt,"2025-06-24 18:09:40",267,268,"2025-06-24 18:09:40","2025-06-24 18:09:40"
70798,order_checks,18673,Receipt,"2025-06-24 18:07:45",267,268,"2025-06-24 18:07:45","2025-06-24 18:07:45"
70797,order_checks,18664,Receipt,"2025-06-24 18:07:33",267,268,"2025-06-24 18:07:33","2025-06-24 18:07:33"
70796,order_checks,18674,Receipt,"2025-06-24 18:07:07",267,268,"2025-06-24 18:07:07","2025-06-24 18:07:07"
70795,order_checks,18670,Receipt,"2025-06-24 18:00:34",267,268,"2025-06-24 18:00:34","2025-06-24 18:00:34"
70794,order_checks,18668,Receipt,"2025-06-24 18:00:20",267,268,"2025-06-24 18:00:20","2025-06-24 18:00:20"
70793,order_checks,18667,Receipt,"2025-06-24 17:59:23",267,268,"2025-06-24 17:59:23","2025-06-24 17:59:23"
70792,order_checks,18666,Receipt,"2025-06-24 17:58:50",267,268,"2025-06-24 17:58:50","2025-06-24 17:58:50"
70791,order_checks,18668,Receipt,"2025-06-24 17:52:50",267,268,"2025-06-24 17:52:50","2025-06-24 17:52:50"
70790,order_checks,18673,Receipt,"2025-06-24 17:52:35",267,268,"2025-06-24 17:52:35","2025-06-24 17:52:35"
70789,order_checks,18672,Receipt,"2025-06-24 17:52:16",267,268,"2025-06-24 17:52:16","2025-06-24 17:52:16"
70788,order_checks,18671,Receipt,"2025-06-24 17:45:50",267,268,"2025-06-24 17:45:50","2025-06-24 17:45:50"
70787,order_checks,18670,Receipt,"2025-06-24 17:45:32",267,268,"2025-06-24 17:45:32","2025-06-24 17:45:32"
70786,order_checks,18669,Receipt,"2025-06-24 17:45:15",267,268,"2025-06-24 17:45:15","2025-06-24 17:45:15"
70785,order_checks,18664,Receipt,"2025-06-24 17:43:10",267,268,"2025-06-24 17:43:10","2025-06-24 17:43:10"
70784,order_checks,18668,Receipt,"2025-06-24 17:43:03",267,268,"2025-06-24 17:43:03","2025-06-24 17:43:03"
70783,order_checks,18668,Receipt,"2025-06-24 17:42:55",267,268,"2025-06-24 17:42:55","2025-06-24 17:42:55"
70782,order_checks,18668,Receipt,"2025-06-24 17:29:58",267,268,"2025-06-24 17:29:58","2025-06-24 17:29:58"
70781,order_checks,18666,Receipt,"2025-06-24 17:25:59",267,268,"2025-06-24 17:25:59","2025-06-24 17:25:59"
70780,order_checks,18667,Receipt,"2025-06-24 17:25:25",267,268,"2025-06-24 17:25:25","2025-06-24 17:25:25"
70779,order_checks,18664,Receipt,"2025-06-24 17:13:10",267,268,"2025-06-24 17:13:10","2025-06-24 17:13:10"
70778,order_checks,18666,Receipt,"2025-06-24 17:11:19",267,268,"2025-06-24 17:11:19","2025-06-24 17:11:19"
70777,order_checks,18667,Receipt,"2025-06-24 17:11:01",267,268,"2025-06-24 17:11:01","2025-06-24 17:11:01"
70776,order_checks,18666,Receipt,"2025-06-24 17:05:23",267,268,"2025-06-24 17:05:23","2025-06-24 17:05:23"
70775,order_checks,18662,Receipt,"2025-06-24 16:56:10",267,268,"2025-06-24 16:56:10","2025-06-24 16:56:10"
70774,order_checks,18664,Receipt,"2025-06-24 16:55:15",267,268,"2025-06-24 16:55:15","2025-06-24 16:55:15"
70773,order_checks,18663,Receipt,"2025-06-24 16:52:36",267,268,"2025-06-24 16:52:36","2025-06-24 16:52:36"
70772,order_checks,18658,Receipt,"2025-06-24 16:46:20",267,268,"2025-06-24 16:46:20","2025-06-24 16:46:20"
70771,order_checks,18665,Receipt,"2025-06-24 16:44:42",267,268,"2025-06-24 16:44:42","2025-06-24 16:44:42"
70770,order_checks,18664,Receipt,"2025-06-24 16:37:54",267,268,"2025-06-24 16:37:54","2025-06-24 16:37:54"
70769,order_checks,18663,Receipt,"2025-06-24 16:31:54",267,268,"2025-06-24 16:31:54","2025-06-24 16:31:54"
70768,order_checks,18663,Receipt,"2025-06-24 16:23:24",267,268,"2025-06-24 16:23:24","2025-06-24 16:23:24"
70767,order_checks,18658,Receipt,"2025-06-24 16:21:19",267,268,"2025-06-24 16:21:19","2025-06-24 16:21:19"
70766,order_checks,18659,Receipt,"2025-06-24 16:06:03",267,268,"2025-06-24 16:06:03","2025-06-24 16:06:03"
70765,order_checks,18660,Receipt,"2025-06-24 15:57:29",267,268,"2025-06-24 15:57:29","2025-06-24 15:57:29"
70764,order_checks,18661,Receipt,"2025-06-24 15:46:07",267,268,"2025-06-24 15:46:07","2025-06-24 15:46:07"
70763,order_checks,18659,Receipt,"2025-06-24 15:44:11",267,268,"2025-06-24 15:44:11","2025-06-24 15:44:11"
70762,order_checks,18663,Receipt,"2025-06-24 15:41:36",267,268,"2025-06-24 15:41:36","2025-06-24 15:41:36"
70761,order_checks,18657,Receipt,"2025-06-24 15:41:17",267,268,"2025-06-24 15:41:17","2025-06-24 15:41:17"
70760,order_checks,18660,Receipt,"2025-06-24 15:38:52",267,268,"2025-06-24 15:38:52","2025-06-24 15:38:52"
70759,order_checks,18662,Receipt,"2025-06-24 15:38:22",267,268,"2025-06-24 15:38:22","2025-06-24 15:38:22"
70758,order_checks,18659,Receipt,"2025-06-24 15:20:13",267,268,"2025-06-24 15:20:13","2025-06-24 15:20:13"
70757,order_checks,18661,Receipt,"2025-06-24 15:14:39",267,268,"2025-06-24 15:14:39","2025-06-24 15:14:39"
70756,order_checks,18659,Receipt,"2025-06-24 15:10:14",267,268,"2025-06-24 15:10:14","2025-06-24 15:10:14"
70755,order_checks,18658,Receipt,"2025-06-24 15:05:36",267,268,"2025-06-24 15:05:36","2025-06-24 15:05:36"
70754,order_checks,18651,Receipt,"2025-06-24 15:04:47",267,268,"2025-06-24 15:04:47","2025-06-24 15:04:47"
70753,order_checks,18657,Receipt,"2025-06-24 14:59:16",267,268,"2025-06-24 14:59:16","2025-06-24 14:59:16"
70752,order_checks,18661,Receipt,"2025-06-24 14:59:10",267,268,"2025-06-24 14:59:10","2025-06-24 14:59:10"
70751,order_checks,18660,Receipt,"2025-06-24 14:58:51",267,268,"2025-06-24 14:58:51","2025-06-24 14:58:51"
70750,order_checks,18656,Receipt,"2025-06-24 14:52:52",267,268,"2025-06-24 14:52:52","2025-06-24 14:52:52"
70749,terminals,267,"terminal report print","2025-06-24 14:49:26",267,268,"2025-06-24 14:49:26","2025-06-24 14:49:26"
70748,order_checks,18659,Receipt,"2025-06-24 14:48:58",267,268,"2025-06-24 14:48:58","2025-06-24 14:48:58"
70747,order_checks,18657,Receipt,"2025-06-24 14:45:03",267,268,"2025-06-24 14:45:03","2025-06-24 14:45:03"
70746,order_checks,18658,Receipt,"2025-06-24 14:38:18",267,268,"2025-06-24 14:38:18","2025-06-24 14:38:18"
70745,order_checks,18655,Receipt,"2025-06-24 14:33:59",267,268,"2025-06-24 14:33:59","2025-06-24 14:33:59"
70744,order_checks,18657,Receipt,"2025-06-24 14:30:06",267,268,"2025-06-24 14:30:06","2025-06-24 14:30:06"
70743,order_checks,18653,Receipt,"2025-06-24 14:26:40",267,268,"2025-06-24 14:26:40","2025-06-24 14:26:40"
70742,order_checks,18651,Receipt,"2025-06-24 14:21:45",267,268,"2025-06-24 14:21:45","2025-06-24 14:21:45"
70741,order_checks,18654,Receipt,"2025-06-24 14:10:52",267,268,"2025-06-24 14:10:52","2025-06-24 14:10:52"
70740,order_checks,18645,Receipt,"2025-06-24 14:07:29",267,268,"2025-06-24 14:07:29","2025-06-24 14:07:29"
70739,order_checks,18648,Receipt,"2025-06-24 14:02:17",267,268,"2025-06-24 14:02:17","2025-06-24 14:02:17"
70738,order_checks,18655,Receipt,"2025-06-24 13:58:06",267,268,"2025-06-24 13:58:06","2025-06-24 13:58:06"
70737,order_checks,18656,Receipt,"2025-06-24 13:57:59",267,268,"2025-06-24 13:57:59","2025-06-24 13:57:59"
70736,order_checks,18653,Receipt,"2025-06-24 13:57:51",267,268,"2025-06-24 13:57:51","2025-06-24 13:57:51"
70735,order_checks,18656,Receipt,"2025-06-24 13:57:45",267,268,"2025-06-24 13:57:45","2025-06-24 13:57:45"
70734,order_checks,18649,Receipt,"2025-06-24 13:56:31",267,268,"2025-06-24 13:56:31","2025-06-24 13:56:31"
70733,order_checks,18649,Receipt,"2025-06-24 13:56:27",267,268,"2025-06-24 13:56:27","2025-06-24 13:56:27"
70732,order_checks,18650,Receipt,"2025-06-24 13:49:05",267,268,"2025-06-24 13:49:05","2025-06-24 13:49:05"
70731,order_checks,18652,Receipt,"2025-06-24 13:45:03",267,268,"2025-06-24 13:45:03","2025-06-24 13:45:03"
70730,order_checks,18647,Receipt,"2025-06-24 13:35:10",267,268,"2025-06-24 13:35:10","2025-06-24 13:35:10"
70729,order_checks,18651,Receipt,"2025-06-24 13:33:18",267,268,"2025-06-24 13:33:18","2025-06-24 13:33:18"
70728,order_checks,18653,Receipt,"2025-06-24 13:33:00",267,268,"2025-06-24 13:33:00","2025-06-24 13:33:00"
70727,order_checks,18656,Receipt,"2025-06-24 13:31:57",267,268,"2025-06-24 13:31:57","2025-06-24 13:31:57"
70726,order_checks,18646,Receipt,"2025-06-24 13:30:38",267,268,"2025-06-24 13:30:38","2025-06-24 13:30:38"
70725,order_checks,18653,Receipt,"2025-06-24 13:25:18",267,268,"2025-06-24 13:25:18","2025-06-24 13:25:18"
70724,order_checks,18649,Receipt,"2025-06-24 13:25:12",267,268,"2025-06-24 13:25:12","2025-06-24 13:25:12"
70723,order_checks,18648,Receipt,"2025-06-24 13:25:05",267,268,"2025-06-24 13:25:05","2025-06-24 13:25:05"
70722,order_checks,18655,Receipt,"2025-06-24 13:24:57",267,268,"2025-06-24 13:24:57","2025-06-24 13:24:57"
70721,order_checks,18654,Receipt,"2025-06-24 13:24:35",267,268,"2025-06-24 13:24:35","2025-06-24 13:24:35"
70720,order_checks,18644,Receipt,"2025-06-24 13:22:15",267,268,"2025-06-24 13:22:15","2025-06-24 13:22:15"
70719,order_checks,18645,Receipt,"2025-06-24 13:18:44",267,268,"2025-06-24 13:18:44","2025-06-24 13:18:44"
70718,order_checks,18642,Receipt,"2025-06-24 13:16:49",267,268,"2025-06-24 13:16:49","2025-06-24 13:16:49"
70717,order_checks,18648,Receipt,"2025-06-24 13:15:30",267,268,"2025-06-24 13:15:30","2025-06-24 13:15:30"
70716,order_checks,18645,Receipt,"2025-06-24 13:15:20",267,268,"2025-06-24 13:15:20","2025-06-24 13:15:20"
70715,order_checks,18647,Receipt,"2025-06-24 13:12:57",267,268,"2025-06-24 13:12:57","2025-06-24 13:12:57"
70714,order_checks,18649,Receipt,"2025-06-24 13:06:14",267,268,"2025-06-24 13:06:14","2025-06-24 13:06:14"
70713,order_checks,18650,Receipt,"2025-06-24 13:06:06",267,268,"2025-06-24 13:06:06","2025-06-24 13:06:06"
70712,order_checks,18654,Receipt,"2025-06-24 13:05:37",267,268,"2025-06-24 13:05:37","2025-06-24 13:05:37"
70711,order_checks,18653,Receipt,"2025-06-24 13:04:31",267,268,"2025-06-24 13:04:31","2025-06-24 13:04:31"
70710,order_checks,18644,Receipt,"2025-06-24 12:56:52",267,268,"2025-06-24 12:56:52","2025-06-24 12:56:52"
70709,order_checks,18641,Receipt,"2025-06-24 12:54:31",267,268,"2025-06-24 12:54:31","2025-06-24 12:54:31"
70708,order_checks,18653,Receipt,"2025-06-24 12:53:21",267,268,"2025-06-24 12:53:21","2025-06-24 12:53:21"
70707,order_checks,18647,Receipt,"2025-06-24 12:51:50",267,268,"2025-06-24 12:51:50","2025-06-24 12:51:50"
70706,order_checks,18647,Receipt,"2025-06-24 12:51:41",267,268,"2025-06-24 12:51:41","2025-06-24 12:51:41"
70705,order_checks,18652,Receipt,"2025-06-24 12:47:05",267,268,"2025-06-24 12:47:05","2025-06-24 12:47:05"
70704,order_checks,18651,Receipt,"2025-06-24 12:46:09",267,268,"2025-06-24 12:46:09","2025-06-24 12:46:09"
70703,order_checks,18643,Receipt,"2025-06-24 12:44:20",267,268,"2025-06-24 12:44:20","2025-06-24 12:44:20"
70702,order_checks,18650,Receipt,"2025-06-24 12:43:33",267,268,"2025-06-24 12:43:33","2025-06-24 12:43:33"
70701,order_checks,18640,Receipt,"2025-06-24 12:41:30",267,268,"2025-06-24 12:41:30","2025-06-24 12:41:30"
70700,order_checks,18649,Receipt,"2025-06-24 12:39:24",267,268,"2025-06-24 12:39:24","2025-06-24 12:39:24"
70699,order_checks,18648,Receipt,"2025-06-24 12:35:44",267,268,"2025-06-24 12:35:44","2025-06-24 12:35:44"
70698,order_checks,18638,Receipt,"2025-06-24 12:30:10",267,268,"2025-06-24 12:30:10","2025-06-24 12:30:10"
70697,order_checks,18639,Receipt,"2025-06-24 12:29:22",267,268,"2025-06-24 12:29:22","2025-06-24 12:29:22"
70696,order_checks,18642,Receipt,"2025-06-24 12:24:06",267,268,"2025-06-24 12:24:06","2025-06-24 12:24:06"
70695,order_checks,18641,Receipt,"2025-06-24 12:23:58",267,268,"2025-06-24 12:23:58","2025-06-24 12:23:58"
70694,order_checks,18642,Receipt,"2025-06-24 12:23:50",267,268,"2025-06-24 12:23:50","2025-06-24 12:23:50"
70693,order_checks,18638,Receipt,"2025-06-24 12:23:21",267,268,"2025-06-24 12:23:21","2025-06-24 12:23:21"
70692,order_checks,18647,Receipt,"2025-06-24 12:22:09",267,268,"2025-06-24 12:22:09","2025-06-24 12:22:09"
70691,order_checks,18646,Receipt,"2025-06-24 12:20:46",267,268,"2025-06-24 12:20:46","2025-06-24 12:20:46"
70690,order_checks,18638,Receipt,"2025-06-24 12:19:56",267,268,"2025-06-24 12:19:56","2025-06-24 12:19:56"
70689,order_checks,18640,Receipt,"2025-06-24 12:19:39",267,268,"2025-06-24 12:19:39","2025-06-24 12:19:39"
70688,order_checks,18643,Receipt,"2025-06-24 12:19:25",267,268,"2025-06-24 12:19:25","2025-06-24 12:19:25"
70687,order_checks,18645,Receipt,"2025-06-24 12:17:22",267,268,"2025-06-24 12:17:22","2025-06-24 12:17:22"
70686,order_checks,18640,Receipt,"2025-06-24 12:16:58",267,268,"2025-06-24 12:16:58","2025-06-24 12:16:58"
70685,order_checks,18644,Receipt,"2025-06-24 12:02:46",267,268,"2025-06-24 12:02:46","2025-06-24 12:02:46"
70684,order_checks,18641,Receipt,"2025-06-24 11:48:07",267,268,"2025-06-24 11:48:07","2025-06-24 11:48:07"
70683,order_checks,18640,Receipt,"2025-06-24 11:48:01",267,268,"2025-06-24 11:48:01","2025-06-24 11:48:01"
70682,order_checks,18640,Receipt,"2025-06-24 11:46:17",267,268,"2025-06-24 11:46:17","2025-06-24 11:46:17"
70681,order_checks,18641,Receipt,"2025-06-24 11:41:57",267,268,"2025-06-24 11:41:57","2025-06-24 11:41:57"
70680,order_checks,18639,Receipt,"2025-06-24 11:41:50",267,268,"2025-06-24 11:41:50","2025-06-24 11:41:50"
70679,order_checks,18638,Receipt,"2025-06-24 11:41:13",267,268,"2025-06-24 11:41:13","2025-06-24 11:41:13"
70678,order_checks,18643,Receipt,"2025-06-24 11:38:34",267,268,"2025-06-24 11:38:34","2025-06-24 11:38:34"
70677,order_checks,18642,Receipt,"2025-06-24 11:34:16",267,268,"2025-06-24 11:34:16","2025-06-24 11:34:16"
70676,order_checks,18641,Receipt,"2025-06-24 11:33:39",267,268,"2025-06-24 11:33:39","2025-06-24 11:33:39"
70675,order_checks,18640,Receipt,"2025-06-24 11:33:25",267,268,"2025-06-24 11:33:25","2025-06-24 11:33:25"
70674,order_checks,18639,Receipt,"2025-06-24 11:14:33",267,268,"2025-06-24 11:14:33","2025-06-24 11:14:33"
70673,order_checks,18638,Receipt,"2025-06-24 11:07:37",267,268,"2025-06-24 11:07:37","2025-06-24 11:07:37"
70672,terminals,267,"terminal report print","2025-06-23 20:46:32",266,267,"2025-06-23 20:46:32","2025-06-23 20:46:32"
70671,cash_tray_sessions,267,"cash tray report print","2025-06-23 20:46:07",266,267,"2025-06-23 20:46:07","2025-06-23 20:46:07"
70670,order_checks,18636,Receipt,"2025-06-23 20:28:36",266,267,"2025-06-23 20:28:36","2025-06-23 20:28:36"
70669,order_checks,18637,Receipt,"2025-06-23 20:25:52",266,267,"2025-06-23 20:25:52","2025-06-23 20:25:52"
70668,order_checks,18636,Receipt,"2025-06-23 20:25:23",266,267,"2025-06-23 20:25:23","2025-06-23 20:25:23"
70667,order_checks,18632,Receipt,"2025-06-23 20:24:56",266,267,"2025-06-23 20:24:56","2025-06-23 20:24:56"
70666,order_checks,18635,Receipt,"2025-06-23 20:17:19",266,267,"2025-06-23 20:17:19","2025-06-23 20:17:19"
70665,order_checks,18634,Receipt,"2025-06-23 20:16:49",266,267,"2025-06-23 20:16:49","2025-06-23 20:16:49"
70664,order_checks,18623,Receipt,"2025-06-23 20:05:46",266,267,"2025-06-23 20:05:46","2025-06-23 20:05:46"
70663,order_checks,18631,Receipt,"2025-06-23 20:05:00",266,267,"2025-06-23 20:05:00","2025-06-23 20:05:00"
70662,order_checks,18629,Receipt,"2025-06-23 20:02:08",266,267,"2025-06-23 20:02:08","2025-06-23 20:02:08"
70661,order_checks,18626,Receipt,"2025-06-23 19:49:17",266,267,"2025-06-23 19:49:17","2025-06-23 19:49:17"
70660,order_checks,18630,Receipt,"2025-06-23 19:46:48",266,267,"2025-06-23 19:46:48","2025-06-23 19:46:48"
70659,order_checks,18635,Receipt,"2025-06-23 19:46:31",266,267,"2025-06-23 19:46:31","2025-06-23 19:46:31"
70658,order_checks,18636,Receipt,"2025-06-23 19:46:18",266,267,"2025-06-23 19:46:18","2025-06-23 19:46:18"
70657,order_checks,18624,Receipt,"2025-06-23 19:44:27",266,267,"2025-06-23 19:44:27","2025-06-23 19:44:27"
70656,order_checks,18633,Receipt,"2025-06-23 19:37:37",266,267,"2025-06-23 19:37:37","2025-06-23 19:37:37"
70655,order_checks,18627,Receipt,"2025-06-23 19:36:48",266,267,"2025-06-23 19:36:48","2025-06-23 19:36:48"
70654,order_checks,18625,Receipt,"2025-06-23 19:36:18",266,267,"2025-06-23 19:36:18","2025-06-23 19:36:18"
70653,order_checks,18637,Receipt,"2025-06-23 19:34:07",266,267,"2025-06-23 19:34:07","2025-06-23 19:34:07"
70652,order_checks,18634,Receipt,"2025-06-23 19:28:49",266,267,"2025-06-23 19:28:49","2025-06-23 19:28:49"
70651,order_checks,18635,Receipt,"2025-06-23 19:25:44",266,267,"2025-06-23 19:25:44","2025-06-23 19:25:44"
70650,order_checks,18629,Receipt,"2025-06-23 19:25:32",266,267,"2025-06-23 19:25:32","2025-06-23 19:25:32"
70649,order_checks,18631,Receipt,"2025-06-23 19:22:38",266,267,"2025-06-23 19:22:38","2025-06-23 19:22:38"
70648,order_checks,18628,Receipt,"2025-06-23 19:19:03",266,267,"2025-06-23 19:19:03","2025-06-23 19:19:03"
70647,order_checks,18636,Receipt,"2025-06-23 19:17:27",266,267,"2025-06-23 19:17:27","2025-06-23 19:17:27"
70646,order_checks,18620,Receipt,"2025-06-23 19:14:33",266,267,"2025-06-23 19:14:33","2025-06-23 19:14:33"
70645,order_checks,18625,Receipt,"2025-06-23 19:14:02",266,267,"2025-06-23 19:14:02","2025-06-23 19:14:02"
70644,order_checks,18632,Receipt,"2025-06-23 19:13:36",266,267,"2025-06-23 19:13:36","2025-06-23 19:13:36"
70643,order_checks,18624,Receipt,"2025-06-23 19:13:22",266,267,"2025-06-23 19:13:22","2025-06-23 19:13:22"
70642,order_checks,18624,Receipt,"2025-06-23 19:12:51",266,267,"2025-06-23 19:12:51","2025-06-23 19:12:51"
70641,order_checks,18635,Receipt,"2025-06-23 19:11:19",266,267,"2025-06-23 19:11:19","2025-06-23 19:11:19"
70640,order_checks,18619,Receipt,"2025-06-23 19:04:21",266,267,"2025-06-23 19:04:21","2025-06-23 19:04:21"
70639,order_checks,18634,Receipt,"2025-06-23 19:02:24",266,267,"2025-06-23 19:02:24","2025-06-23 19:02:24"
70638,order_checks,18633,Receipt,"2025-06-23 19:01:02",266,267,"2025-06-23 19:01:02","2025-06-23 19:01:02"
70637,order_checks,18626,Receipt,"2025-06-23 18:57:39",266,267,"2025-06-23 18:57:39","2025-06-23 18:57:39"
70636,order_checks,18627,Receipt,"2025-06-23 18:57:22",266,267,"2025-06-23 18:57:22","2025-06-23 18:57:22"
70635,order_checks,18630,Receipt,"2025-06-23 18:57:16",266,267,"2025-06-23 18:57:16","2025-06-23 18:57:16"
70634,order_checks,18633,Receipt,"2025-06-23 18:56:50",266,267,"2025-06-23 18:56:50","2025-06-23 18:56:50"
70633,order_checks,18622,Receipt,"2025-06-23 18:53:50",266,267,"2025-06-23 18:53:50","2025-06-23 18:53:50"
70632,order_checks,18618,Receipt,"2025-06-23 18:52:49",266,267,"2025-06-23 18:52:49","2025-06-23 18:52:49"
70631,order_checks,18621,Receipt,"2025-06-23 18:51:24",266,267,"2025-06-23 18:51:24","2025-06-23 18:51:24"
70630,order_checks,18628,Receipt,"2025-06-23 18:46:45",266,267,"2025-06-23 18:46:45","2025-06-23 18:46:45"
70629,order_checks,18629,Receipt,"2025-06-23 18:46:16",266,267,"2025-06-23 18:46:16","2025-06-23 18:46:16"
70628,order_checks,18624,Receipt,"2025-06-23 18:46:09",266,267,"2025-06-23 18:46:09","2025-06-23 18:46:09"
70627,order_checks,18632,Receipt,"2025-06-23 18:45:13",266,267,"2025-06-23 18:45:13","2025-06-23 18:45:13"
70626,order_checks,18631,Receipt,"2025-06-23 18:44:37",266,267,"2025-06-23 18:44:37","2025-06-23 18:44:37"
70625,order_checks,18625,Receipt,"2025-06-23 18:39:15",266,267,"2025-06-23 18:39:15","2025-06-23 18:39:15"
70624,order_checks,18625,Receipt,"2025-06-23 18:39:06",266,267,"2025-06-23 18:39:06","2025-06-23 18:39:06"
70623,order_checks,18628,Receipt,"2025-06-23 18:38:47",266,267,"2025-06-23 18:38:47","2025-06-23 18:38:47"
70622,order_checks,18620,Receipt,"2025-06-23 18:30:18",266,267,"2025-06-23 18:30:18","2025-06-23 18:30:18"
70621,order_checks,18623,Receipt,"2025-06-23 18:28:33",266,267,"2025-06-23 18:28:33","2025-06-23 18:28:33"
70620,order_checks,18630,Receipt,"2025-06-23 18:28:23",266,267,"2025-06-23 18:28:23","2025-06-23 18:28:23"
70619,order_checks,18616,Receipt,"2025-06-23 18:24:40",266,267,"2025-06-23 18:24:40","2025-06-23 18:24:40"
70618,order_checks,18625,Receipt,"2025-06-23 18:23:31",266,267,"2025-06-23 18:23:31","2025-06-23 18:23:31"
70617,order_checks,18629,Receipt,"2025-06-23 18:23:21",266,267,"2025-06-23 18:23:21","2025-06-23 18:23:21"
70616,order_checks,18622,Receipt,"2025-06-23 18:21:53",266,267,"2025-06-23 18:21:53","2025-06-23 18:21:53"
70615,order_checks,18616,Receipt,"2025-06-23 18:18:11",266,267,"2025-06-23 18:18:11","2025-06-23 18:18:11"
70614,order_checks,18626,Receipt,"2025-06-23 18:16:52",266,267,"2025-06-23 18:16:52","2025-06-23 18:16:52"
70613,order_checks,18621,Receipt,"2025-06-23 18:16:31",266,267,"2025-06-23 18:16:31","2025-06-23 18:16:31"
70612,order_checks,18626,Receipt,"2025-06-23 18:16:21",266,267,"2025-06-23 18:16:21","2025-06-23 18:16:21"
70611,order_checks,18627,Receipt,"2025-06-23 18:16:10",266,267,"2025-06-23 18:16:10","2025-06-23 18:16:10"
70610,order_checks,18628,Receipt,"2025-06-23 18:15:54",266,267,"2025-06-23 18:15:54","2025-06-23 18:15:54"
70609,order_checks,18617,Receipt,"2025-06-23 18:11:35",266,267,"2025-06-23 18:11:35","2025-06-23 18:11:35"
70608,order_checks,18627,Receipt,"2025-06-23 18:08:21",266,267,"2025-06-23 18:08:21","2025-06-23 18:08:21"
70607,order_checks,18626,Receipt,"2025-06-23 18:08:11",266,267,"2025-06-23 18:08:11","2025-06-23 18:08:11"
70606,order_checks,18625,Receipt,"2025-06-23 18:07:59",266,267,"2025-06-23 18:07:59","2025-06-23 18:07:59"
70605,order_checks,18624,Receipt,"2025-06-23 18:07:45",266,267,"2025-06-23 18:07:45","2025-06-23 18:07:45"
70604,order_checks,18623,Receipt,"2025-06-23 18:03:21",266,267,"2025-06-23 18:03:21","2025-06-23 18:03:21"
70603,order_checks,18619,Receipt,"2025-06-23 18:01:28",266,267,"2025-06-23 18:01:28","2025-06-23 18:01:28"
70602,order_checks,18618,Receipt,"2025-06-23 17:55:06",266,267,"2025-06-23 17:55:06","2025-06-23 17:55:06"
70601,order_checks,18622,Receipt,"2025-06-23 17:51:49",266,267,"2025-06-23 17:51:49","2025-06-23 17:51:49"
